24.0974046561 2590.86919793 2193.31675028 1192.89205905 1742.30291186 1973.6270453 1237.76205226 829.851652151 1979.29391195 1366.71736689 0.0 2335.58800597 1521.41234307 2464.96918649 1776.55594155 2436.76015101 2445.5571059 2445.5571059 2361.6075251 2388.20491919 356.829161514 2132.15042148 2231.78165794 305.436543231 1586.00022129 2149.22204616 2171.30266523 1081.41936208 2294.09986234 1530.52015617
2315.77808999 1258.48455302 1185.53398362 2493.84739464 1191.36171395 994.367604756 1110.16545366 1725.23905939 1156.26509259 2568.10765405 2335.58800597 0.0 1513.8207166 1412.46833377 817.288631729 1090.7607874 1092.34603514 1092.34603514 1381.05447569 1022.48995066 1978.84629086 1014.2781929 698.255493345 2558.76071333 1062.6106313 200.438082622 1237.0204744 2803.29104174 926.573865914 1896.93739411
1515.5712381 1120.81129433 729.255634421 1044.52369464 354.570031272 626.861362902 863.91814466 698.525564709 542.131464493 1081.35139547 1521.41234307 1513.8207166 0.0 956.604290587 697.108491522 1007.72083052 1016.35185741 1016.35185741 854.150561902 983.087961712 1278.47789257 741.843495292 995.588424729 1569.83863718 466.241889781 1327.78096015 691.470859187 1424.70332217 931.225787211 385.103913119
2457.096603 250.358771427 319.069112375 1876.62379202 744.641073003 612.204283165 1514.96322206 1635.12764411 519.688583294 1847.30632113 2464.96918649 1412.46833377 956.604290587 0.0 943.004860095 330.708658921 331.618466984 331.618466984 103.364503757 391.86654373 2190.50523745 477.081241801 722.03879094 2526.42728826 973.728758499 1320.72943351 313.333625946 2290.57338536 488.888699409 1132.05945081
1761.8637811 941.788794585 626.500063215 1692.88295671 397.508569859 333.434406858 616.203471658 1020.38569803 470.637902345 1756.69338846 1776.55594155 817.288631729 697.108491522 943.004860095 0.0 750.947020406 758.548614942 758.548614942 861.754175251 683.389830749 1442.95713889 471.697611208 455.998525934 1933.91296671 253.319704417 631.071309585 648.722881555 2029.23309715 566.22706648 1081.35556096
2425.70724016 196.235674421 284.217745368 2017.3697217 702.175651553 467.644580747 1362.66533425 1618.55500541 471.753757902 2015.29389379 2436.76015101 1090.7607874 1007.72083052 330.708658921 750.947020406 0.0 8.85665769279 8.85665769279 332.763477759 75.2387041401 2131.13950004 306.181497959 419.340923188 2539.91948793 863.329483305 1014.62229851 334.229548003 2417.76126135 197.63427271 1275.36274987
2434.49418874 190.205093151 292.399876055 2025.46213699 711.031751544 476.245926388 1370.5765863 1627.40330353 480.559508748 2023.02970702 2445.5571059 1092.34603514 1016.35185741 331.618466984 758.548614942 8.85665769279 0.0 0.0 336.33362973 80.5407272041 2139.81701477 314.845503985 423.361658098 2548.77591532 871.898091478 1017.73085186 342.032886948 2426.04773587 203.551050549 1283.24356579
2434.49418874 190.205093151 292.399876055 2025.46213699 711.031751544 476.245926388 1370.5765863 1627.40330353 480.559508748 2023.02970702 2445.5571059 1092.34603514 1016.35185741 331.618466984 758.548614942 8.85665769279 0.0 0.0 336.33362973 80.5407272041 2139.81701477 314.845503985 423.361658098 2548.77591532 871.898091478 1017.73085186 342.032886948 2426.04773587 203.551050549 1283.24356579
2353.74789345 313.083370907 235.648273981 1786.75201994 644.037182072 528.563543442 1421.96597419 1531.76800759 423.468170044 1762.86965796 2361.6075251 1381.05447569 854.150561902 103.364503757 861.754175251 332.763477759 336.33362973 336.33362973 0.0 378.82914653 2087.80877124 406.951872857 683.691323545 2423.84611575 878.000178117 1276.59176465 218.781796732 2199.01387058 455.276300544 1040.44046498
2376.61349262 270.687274753 279.411821745 2005.43113796 663.624321413 414.747816084 1297.41110567 1574.77499282 441.541012247 2010.11231396 2388.20491919 1022.48995066 983.087961712 391.86654373 683.389830749 75.2387041401 80.5407272041 80.5407272041 378.82914653 0.0 2077.90754708 257.128838056 344.917595878 2498.84346018 808.175702889 941.722204018 335.421625191 2401.28064416 123.260138532 1268.47404539
336.967046788 2295.16696778 1902.78077591 1220.22037318 1451.73583368 1663.98963542 884.541667372 585.546018493 1687.44310781 1390.24371882 356.829161514 1978.84629086 1278.47789257 2190.50523745 1442.95713889 2131.13950004 2139.81701477 2139.81701477 2087.80877124 2077.90754708 0.0 1824.97592591 1898.90714352 614.111678758 1269.93040891 1793.03655905 1886.80392004 1231.92698068 1977.57105926 1367.8088223
2120.80511948 481.526542736 178.558324511 1778.58223926 409.184014639 161.887294257 1069.13913581 1317.64639567 205.06854301 1795.82440344 2132.15042148 1014.2781929 741.843495292 477.081241801 471.697611208 306.181497959 314.845503985 314.845503985 406.951872857 257.128838056 1824.97592591 0.0 330.383081801 2241.91188695 557.627137033 887.84034276 224.18206208 2166.09911269 189.687265469 1056.08731105
2217.33413152 609.41474521 491.20275254 2039.14922775 641.0471326 374.112614273 1055.65485516 1459.70973332 510.545786672 2074.20745513 2231.78165794 698.255493345 995.588424729 722.03879094 455.998525934 419.340923188 423.361658098 423.361658098 683.691323545 344.917595878 1898.90714352 330.383081801 0.0 2381.53024776 665.416308638 599.336956136 545.4469775 2407.43383231 233.300326772 1345.6256024
329.146637838 2678.13869035 2279.42640412 1021.96188266 1837.75156879 2089.59508325 1448.97840565 926.615104118 2071.04300352 1189.43799234 305.436543231 2558.76071333 1569.83863718 2526.42728826 1933.91296671 2539.91948793 2548.77591532 2548.77591532 2423.84611575 2498.84346018 614.111678758 2241.91188695 2381.53024776 0.0 1719.36845421 2366.19577877 2250.04734671 827.584557696 2415.43446093 1500.47327026
1573.36266783 1035.79521158 660.812417712 1439.89551656 262.301782472 395.785204633 547.785989986 794.947319164 454.558399587 1506.42643875 1586.00022129 1062.6106313 466.241889781 973.728758499 253.319704417 863.329483305 871.898091478 871.898091478 878.000178117 808.175702889 1269.93040891 557.627137033 665.416308638 1719.36845421 0.0 870.575518038 660.519405223 1777.12176229 708.738904013 850.268534015
2129.90706471 1197.02811096 1064.83903846 2296.26896001 1016.49044214 843.185599088 917.338909374 1525.34162638 1006.94831415 2373.31568318 2149.22204616 200.438082622 1327.78096015 1320.72943351 631.071309585 1014.62229851 1017.73085186 1017.73085186 1276.59176465 941.722204018 1793.03655905 887.84034276 599.336956136 2366.19577877 870.575518038 0.0 1111.87371489 2603.10061775 832.545821611 1712.35361936
2162.31471111 429.780048543 58.7516913015 1684.39002448 435.693008288 315.756028384 1203.35235914 1342.81254047 206.376477716 1681.0867168 2171.30266523 1237.0204744 691.470859187 313.333625946 648.722881555 334.229548003 342.032886948 342.032886948 218.781796732 335.421625191 1886.80392004 224.18206208 545.4469775 2250.04734671 660.519405223 1111.87371489 0.0 2087.12819347 349.77659634 941.257278743
1100.04763848 2500.63752586 2133.76503182 418.394912397 1772.55187695 2048.05612162 1768.03066863 1105.58754822 1964.14439472 508.14122885 1081.41936208 2803.29104174 1424.70332217 2290.57338536 2029.23309715 2417.76126135 2426.04773587 2426.04773587 2199.01387058 2401.28064416 1231.92698068 2166.09911269 2407.43383231 827.584557696 1777.12176229 2603.10061775 2087.12819347 0.0 2355.67990498 1158.68904782
2281.75648359 393.743869124 291.254297503 1968.06231131 593.524595074 326.313115534 1182.00131032 1489.13236329 393.895926821 1983.58608083 2294.09986234 926.573865914 931.225787211 488.888699409 566.22706648 197.63427271 203.551050549 203.551050549 455.276300544 123.260138532 1977.57105926 189.687265469 233.300326772 2415.43446093 708.738904013 832.545821611 349.77659634 2355.67990498 0.0 1242.84030032
1530.87222048 1344.2791934 992.21028467 747.149591573 717.341191703 971.521718192 1183.21803258 799.562158507 851.455395497 741.846482372 1530.52015617 1896.93739411 385.103913119 1132.05945081 1081.35556096 1275.36274987 1283.24356579 1283.24356579 1040.44046498 1268.47404539 1367.8088223 1056.08731105 1345.6256024 1500.47327026 850.268534015 1712.35361936 941.257278743 1158.68904782 1242.84030032 0.0
